Product_ID,Factory,Line,Shift,Product_Type,Process_Mode,Defect
CHIP-02071,B,L3,Day,Advanced,Normal,0
CHIP-02072,B,L3,Day,Standard,Normal,0
CHIP-02073,A,L2,Night,Premium,High_Speed,0
CHIP-02074,A,L1,Night,Advanced,High_Speed,0
CHIP-02075,A,L3,Night,Standard,Normal,0
CHIP-02076,A,L3,Day,Standard,Normal,0
CHIP-02077,B,L3,Night,Premium,Normal,0
CHIP-02078,A,L2,Night,Standard,Normal,0
CHIP-02079,B,L1,Day,Standard,Normal,0
CHIP-02080,B,L3,Day,Standard,Normal,0
CHIP-02081,B,L1,Night,Standard,Normal,0
CHIP-02082,A,L1,Day,Standard,Normal,0
CHIP-02083,B,L2,Night,Advanced,High_Speed,0
CHIP-02084,B,L2,Day,Advanced,Normal,0
CHIP-02085,C,L3,Day,Standard,Normal,0
CHIP-02086,A,L2,Day,Standard,Normal,0
CHIP-02087,A,L1,Night,Standard,Normal,0
CHIP-02088,C,L3,Day,Premium,High_Speed,0
CHIP-02089,A,L3,Night,Standard,Normal,1
CHIP-02090,A,L3,Day,Premium,High_Speed,0
CHIP-02091,C,L1,Night,Premium,Normal,0
CHIP-02092,B,L2,Day,Advanced,Normal,0
CHIP-02093,B,L1,Day,Advanced,Normal,0
CHIP-02094,A,L2,Night,Advanced,Normal,0
CHIP-02095,A,L2,Day,Standard,Normal,0
CHIP-02096,A,L2,Day,Advanced,Normal,0
CHIP-02097,C,L1,Day,Premium,Normal,0
CHIP-02098,B,L3,Night,Premium,Normal,1
CHIP-02099,B,L3,Night,Advanced,Normal,0
CHIP-02100,C,L2,Night,Premium,Normal,0
CHIP-02101,C,L1,Day,Advanced,Normal,0
CHIP-02102,A,L2,Day,Standard,Normal,0
CHIP-02103,B,L3,Day,Advanced,Normal,0
CHIP-02104,B,L2,Night,Premium,Normal,0
CHIP-02105,C,L3,Day,Premium,Normal,1
CHIP-02106,C,L1,Day,Premium,Normal,0
CHIP-02107,C,L2,Day,Advanced,Normal,0
CHIP-02108,B,L1,Day,Advanced,Normal,1
CHIP-02109,A,L1,Night,Advanced,Normal,0
CHIP-02110,B,L1,Day,Advanced,Normal,0
CHIP-02111,B,L2,Night,Standard,Normal,0
CHIP-02112,B,L2,Day,Advanced,Normal,0
CHIP-02113,B,L3,Day,Standard,Normal,0
CHIP-02114,B,L2,Night,Advanced,Normal,0
CHIP-02115,B,L1,Night,Premium,Normal,0
CHIP-02116,C,L1,Day,Premium,Normal,0
CHIP-02117,A,L1,Night,Standard,Normal,0
CHIP-02118,C,L3,Night,Advanced,High_Speed,0
CHIP-02119,B,L2,Day,Advanced,Normal,0
CHIP-02120,B,L2,Night,Advanced,High_Speed,0
CHIP-02121,B,L3,Night,Standard,High_Speed,0
CHIP-02122,B,L1,Day,Advanced,High_Speed,0
CHIP-02123,C,L2,Day,Premium,Normal,0
CHIP-02124,A,L1,Day,Standard,High_Speed,0
CHIP-02125,C,L1,Day,Premium,Normal,0
CHIP-02126,C,L2,Night,Premium,Normal,0
CHIP-02127,A,L2,Night,Advanced,Normal,0
CHIP-02128,A,L3,Day,Premium,Normal,0
CHIP-02129,A,L1,Night,Advanced,Normal,0
CHIP-02130,A,L1,Night,Standard,Normal,0
CHIP-02131,A,L3,Day,Standard,Normal,0
CHIP-02132,A,L3,Day,Standard,Normal,0
CHIP-02133,C,L3,Day,Standard,Normal,0
CHIP-02134,B,L2,Night,Advanced,Normal,0
CHIP-02135,C,L2,Day,Advanced,Normal,0
CHIP-02136,B,L2,Night,Standard,Normal,0
CHIP-02137,B,L1,Night,Premium,Normal,0
CHIP-02138,C,L2,Night,Standard,Normal,0
CHIP-02139,A,L1,Night,Standard,High_Speed,0
CHIP-02140,B,L2,Day,Advanced,Normal,0
CHIP-02141,C,L2,Day,Standard,Normal,0
CHIP-02142,C,L1,Day,Advanced,Normal,0
CHIP-02143,B,L2,Night,Standard,Normal,1
CHIP-02144,C,L1,Day,Premium,Normal,0
CHIP-02145,B,L3,Day,Advanced,High_Speed,0
CHIP-02146,A,L3,Night,Advanced,Normal,1
CHIP-02147,A,L1,Day,Standard,Normal,0
CHIP-02148,B,L1,Day,Advanced,Normal,0
CHIP-02149,A,L3,Day,Standard,High_Speed,0
CHIP-02150,A,L3,Day,Advanced,Normal,0
CHIP-02151,A,L3,Day,Standard,Normal,0
CHIP-02152,C,L2,Night,Standard,Normal,1
CHIP-02153,C,L1,Day,Standard,Normal,0
CHIP-02154,C,L3,Day,Advanced,High_Speed,0
CHIP-02155,B,L2,Night,Standard,Normal,0
CHIP-02156,C,L2,Day,Standard,Normal,0
CHIP-02157,B,L3,Day,Premium,High_Speed,1
CHIP-02158,B,L2,Day,Advanced,High_Speed,0
CHIP-02159,B,L1,Night,Advanced,Normal,0
CHIP-02160,A,L3,Night,Standard,Normal,0
CHIP-02161,B,L2,Day,Standard,Normal,0
CHIP-02162,B,L1,Night,Premium,High_Speed,0
CHIP-02163,C,L1,Day,Standard,High_Speed,0
CHIP-02164,A,L2,Day,Advanced,Normal,0
CHIP-02165,A,L2,Day,Advanced,Normal,0
CHIP-02166,A,L1,Night,Standard,Normal,0
CHIP-02167,A,L2,Night,Advanced,Normal,0
CHIP-02168,C,L2,Day,Premium,Normal,0
CHIP-02169,B,L2,Day,Premium,High_Speed,0
CHIP-02170,A,L3,Day,Standard,High_Speed,0
CHIP-02171,B,L1,Day,Standard,Normal,0
CHIP-02172,B,L3,Day,Advanced,Normal,0
CHIP-02173,A,L1,Night,Standard,Normal,0
CHIP-02174,B,L1,Night,Advanced,Normal,0
CHIP-02175,A,L1,Night,Advanced,Normal,0
CHIP-02176,B,L3,Night,Standard,High_Speed,0
CHIP-02177,C,L1,Day,Premium,Normal,0
CHIP-02178,A,L1,Day,Premium,Normal,0
CHIP-02179,B,L2,Night,Standard,Normal,0
CHIP-02180,C,L3,Day,Advanced,Normal,0
CHIP-02181,B,L2,Day,Advanced,Normal,0
CHIP-02182,B,L1,Day,Standard,Normal,0
CHIP-02183,A,L2,Night,Standard,Normal,0
CHIP-02184,B,L3,Day,Premium,Normal,0
CHIP-02185,B,L3,Night,Standard,Normal,0
CHIP-02186,A,L3,Night,Standard,Normal,0
CHIP-02187,B,L2,Day,Advanced,Normal,0
CHIP-02188,C,L1,Night,Standard,High_Speed,1
CHIP-02189,B,L1,Night,Premium,High_Speed,0
CHIP-02190,C,L3,Day,Premium,Normal,0
CHIP-02191,A,L2,Day,Standard,Normal,0
CHIP-02192,B,L2,Day,Standard,Normal,0
CHIP-02193,B,L2,Day,Premium,High_Speed,0
CHIP-02194,B,L2,Day,Advanced,Normal,0
CHIP-02195,C,L2,Night,Advanced,Normal,0
CHIP-02196,A,L1,Day,Standard,Normal,0
CHIP-02197,B,L2,Day,Advanced,Normal,0
CHIP-02198,B,L1,Day,Standard,Normal,0
CHIP-02199,B,L1,Day,Advanced,Normal,0
CHIP-02200,C,L1,Day,Premium,Normal,0
CHIP-02201,C,L3,Day,Advanced,High_Speed,0
CHIP-02202,A,L3,Night,Advanced,Normal,0
CHIP-02203,C,L3,Night,Premium,Normal,0
CHIP-02204,C,L3,Day,Premium,Normal,0
CHIP-02205,B,L1,Night,Advanced,Normal,0
CHIP-02206,A,L1,Day,Standard,Normal,0
CHIP-02207,C,L1,Day,Premium,Normal,0
CHIP-02208,C,L1,Night,Premium,Normal,1
CHIP-02209,A,L2,Night,Standard,Normal,1
CHIP-02210,A,L1,Night,Advanced,Normal,0
CHIP-02211,C,L3,Day,Premium,Normal,0
CHIP-02212,C,L3,Night,Premium,Normal,0
CHIP-02213,B,L1,Day,Standard,Normal,0
CHIP-02214,C,L3,Day,Premium,Normal,0
CHIP-02215,B,L3,Day,Advanced,High_Speed,1
CHIP-02216,B,L2,Night,Standard,Normal,0
CHIP-02217,B,L1,Day,Standard,Normal,0
CHIP-02218,A,L1,Day,Advanced,High_Speed,0
CHIP-02219,A,L2,Night,Advanced,Normal,0
CHIP-02220,C,L3,Night,Advanced,Normal,0
CHIP-02221,A,L1,Day,Standard,Normal,0
CHIP-02222,A,L3,Day,Standard,Normal,0
CHIP-02223,A,L1,Night,Standard,Normal,0
CHIP-02224,A,L3,Night,Standard,Normal,0
CHIP-02225,A,L1,Night,Standard,Normal,0
CHIP-02226,A,L3,Day,Standard,High_Speed,0
CHIP-02227,C,L1,Day,Standard,Normal,0
CHIP-02228,B,L3,Day,Advanced,High_Speed,0
CHIP-02229,B,L3,Night,Advanced,Normal,0
CHIP-02230,A,L1,Night,Advanced,High_Speed,0
CHIP-02231,A,L1,Night,Standard,High_Speed,0
CHIP-02232,C,L3,Day,Standard,High_Speed,0
CHIP-02233,B,L3,Day,Standard,High_Speed,0
CHIP-02234,C,L3,Night,Advanced,High_Speed,0
CHIP-02235,A,L1,Night,Standard,High_Speed,0
CHIP-02236,B,L1,Day,Advanced,Normal,0
CHIP-02237,B,L2,Night,Standard,High_Speed,0
CHIP-02238,A,L2,Day,Standard,Normal,0
CHIP-02239,C,L1,Night,Standard,High_Speed,0
CHIP-02240,A,L1,Night,Standard,High_Speed,0
CHIP-02241,B,L3,Day,Advanced,Normal,0
CHIP-02242,A,L2,Night,Standard,Normal,0
CHIP-02243,B,L2,Day,Standard,Normal,0
CHIP-02244,C,L3,Day,Premium,Normal,0
CHIP-02245,B,L2,Night,Advanced,Normal,0
CHIP-02246,C,L2,Night,Advanced,Normal,0
CHIP-02247,A,L3,Day,Advanced,Normal,0
CHIP-02248,C,L3,Night,Standard,Normal,0
CHIP-02249,C,L1,Day,Premium,High_Speed,0
CHIP-02250,C,L2,Night,Premium,Normal,0
CHIP-02251,C,L2,Day,Advanced,Normal,0
CHIP-02252,B,L1,Day,Advanced,Normal,0
CHIP-02253,B,L1,Day,Advanced,Normal,0
CHIP-02254,C,L1,Night,Premium,Normal,0
CHIP-02255,C,L3,Night,Standard,High_Speed,0
CHIP-02256,B,L1,Day,Advanced,Normal,0
CHIP-02257,C,L3,Day,Advanced,High_Speed,0
CHIP-02258,B,L2,Day,Advanced,Normal,0
CHIP-02259,A,L1,Day,Premium,Normal,0
CHIP-02260,A,L3,Day,Standard,Normal,0
CHIP-02261,B,L2,Night,Advanced,Normal,0
CHIP-02262,B,L3,Day,Advanced,Normal,0
CHIP-02263,B,L3,Day,Advanced,Normal,0
CHIP-02264,B,L3,Night,Standard,High_Speed,0
CHIP-02265,A,L2,Day,Advanced,Normal,0
CHIP-02266,A,L2,Day,Advanced,High_Speed,1
CHIP-02267,A,L1,Night,Premium,Normal,0
CHIP-02268,A,L2,Night,Advanced,Normal,0
CHIP-02269,B,L2,Day,Advanced,Normal,0
CHIP-02270,C,L3,Day,Advanced,High_Speed,0
CHIP-02271,C,L2,Night,Standard,High_Speed,1
CHIP-02272,A,L1,Day,Advanced,Normal,0
CHIP-02273,C,L2,Day,Premium,Normal,0
CHIP-02274,B,L2,Day,Premium,Normal,0
CHIP-02275,A,L2,Night,Standard,Normal,0
CHIP-02276,C,L2,Day,Standard,Normal,0
CHIP-02277,C,L3,Day,Advanced,Normal,0
CHIP-02278,B,L1,Night,Advanced,Normal,0
CHIP-02279,B,L3,Day,Standard,High_Speed,0
CHIP-02280,A,L2,Day,Standard,High_Speed,0
CHIP-02281,A,L1,Night,Standard,Normal,0
CHIP-02282,A,L1,Night,Standard,Normal,0
CHIP-02283,A,L3,Day,Standard,Normal,0
CHIP-02284,C,L3,Night,Premium,Normal,0
CHIP-02285,A,L1,Day,Advanced,Normal,0
CHIP-02286,B,L2,Day,Standard,Normal,0
CHIP-02287,C,L1,Day,Premium,Normal,0
CHIP-02288,C,L3,Night,Advanced,Normal,0
CHIP-02289,A,L1,Day,Premium,Normal,0
CHIP-02290,A,L1,Day,Advanced,Normal,0
CHIP-02291,B,L2,Day,Standard,Normal,0
CHIP-02292,A,L2,Day,Standard,Normal,0
CHIP-02293,B,L1,Night,Premium,Normal,0
CHIP-02294,B,L2,Day,Premium,Normal,0
CHIP-02295,B,L3,Day,Advanced,Normal,0
CHIP-02296,A,L2,Day,Advanced,Normal,0
CHIP-02297,A,L3,Night,Standard,Normal,0
CHIP-02298,C,L3,Day,Premium,High_Speed,0
CHIP-02299,C,L1,Day,Advanced,Normal,0
CHIP-02300,B,L1,Day,Standard,High_Speed,0
CHIP-02301,B,L2,Night,Standard,Normal,0
CHIP-02302,B,L2,Day,Advanced,Normal,0
CHIP-02303,A,L3,Day,Standard,High_Speed,0
CHIP-02304,C,L1,Day,Premium,High_Speed,0
CHIP-02305,A,L1,Day,Premium,Normal,0
CHIP-02306,B,L3,Day,Standard,Normal,0
CHIP-02307,A,L3,Day,Advanced,Normal,0
CHIP-02308,C,L2,Day,Premium,High_Speed,0
CHIP-02309,C,L2,Day,Premium,Normal,0
CHIP-02310,C,L3,Night,Standard,Normal,0
CHIP-02311,B,L2,Day,Advanced,Normal,0
CHIP-02312,B,L3,Day,Premium,High_Speed,0
CHIP-02313,B,L3,Day,Advanced,Normal,0
CHIP-02314,C,L1,Night,Premium,Normal,1
CHIP-02315,B,L1,Night,Standard,High_Speed,0
CHIP-02316,B,L3,Night,Standard,High_Speed,0
CHIP-02317,B,L2,Night,Advanced,Normal,0
CHIP-02318,A,L1,Day,Advanced,Normal,0
CHIP-02319,B,L2,Day,Premium,Normal,0
CHIP-02320,A,L2,Day,Standard,Normal,0
CHIP-02321,C,L1,Day,Advanced,High_Speed,1
CHIP-02322,B,L2,Night,Standard,Normal,0
CHIP-02323,C,L1,Day,Standard,Normal,0
CHIP-02324,A,L1,Day,Standard,High_Speed,0
CHIP-02325,B,L1,Day,Standard,Normal,0
CHIP-02326,A,L2,Night,Advanced,High_Speed,1
CHIP-02327,C,L3,Night,Advanced,Normal,0
CHIP-02328,A,L2,Night,Advanced,Normal,0
CHIP-02329,B,L3,Day,Premium,Normal,0
CHIP-02330,A,L1,Night,Standard,Normal,0
CHIP-02331,C,L2,Night,Premium,High_Speed,0
CHIP-02332,A,L2,Night,Standard,Normal,0
CHIP-02333,B,L3,Day,Standard,Normal,0
CHIP-02334,A,L2,Day,Standard,Normal,0
CHIP-02335,A,L3,Night,Standard,Normal,0
CHIP-02336,A,L1,Night,Advanced,High_Speed,0
CHIP-02337,B,L3,Day,Advanced,Normal,0
CHIP-02338,A,L3,Day,Advanced,Normal,0
CHIP-02339,C,L3,Day,Premium,Normal,0
CHIP-02340,B,L1,Night,Advanced,Normal,0
CHIP-02341,B,L1,Day,Advanced,Normal,0
CHIP-02342,A,L2,Night,Advanced,High_Speed,0
CHIP-02343,A,L2,Day,Advanced,High_Speed,0
CHIP-02344,C,L3,Day,Advanced,High_Speed,0
CHIP-02345,C,L1,Day,Advanced,Normal,1
CHIP-02346,B,L2,Day,Advanced,Normal,0
CHIP-02347,C,L1,Day,Standard,High_Speed,0
CHIP-02348,A,L2,Day,Advanced,Normal,0
CHIP-02349,C,L1,Day,Premium,High_Speed,0
CHIP-02350,B,L3,Day,Premium,Normal,1
CHIP-02351,C,L1,Day,Advanced,High_Speed,0
CHIP-02352,C,L2,Night,Standard,High_Speed,0
CHIP-02353,A,L1,Day,Standard,Normal,0
CHIP-02354,B,L1,Night,Premium,High_Speed,0
CHIP-02355,C,L2,Day,Premium,Normal,0
CHIP-02356,A,L1,Night,Advanced,Normal,0
CHIP-02357,B,L2,Day,Premium,Normal,0
CHIP-02358,B,L1,Day,Standard,High_Speed,0
CHIP-02359,A,L2,Night,Standard,Normal,0
CHIP-02360,A,L3,Night,Advanced,Normal,0
CHIP-02361,C,L3,Day,Advanced,Normal,0
CHIP-02362,C,L1,Day,Advanced,High_Speed,0
CHIP-02363,B,L2,Night,Advanced,High_Speed,0
CHIP-02364,C,L1,Night,Premium,High_Speed,1
CHIP-02365,A,L1,Night,Premium,Normal,0
CHIP-02366,A,L3,Day,Standard,Normal,0
CHIP-02367,A,L1,Day,Standard,Normal,0
CHIP-02368,B,L1,Night,Premium,High_Speed,0
CHIP-02369,B,L3,Day,Standard,High_Speed,0
CHIP-02370,A,L1,Day,Advanced,Normal,0
CHIP-02371,B,L1,Night,Premium,Normal,0
CHIP-02372,B,L3,Day,Standard,Normal,0
CHIP-02373,B,L1,Day,Standard,Normal,0
CHIP-02374,B,L3,Day,Standard,Normal,1
CHIP-02375,B,L1,Night,Standard,Normal,1
CHIP-02376,C,L3,Night,Advanced,Normal,0
CHIP-02377,C,L3,Day,Standard,Normal,0
CHIP-02378,C,L1,Night,Advanced,Normal,0
CHIP-02379,C,L3,Night,Premium,Normal,1
CHIP-02380,C,L1,Day,Advanced,High_Speed,0
CHIP-02381,A,L3,Day,Standard,Normal,0
CHIP-02382,B,L2,Night,Standard,Normal,1
CHIP-02383,B,L1,Day,Advanced,High_Speed,0
CHIP-02384,A,L2,Day,Standard,Normal,0
CHIP-02385,B,L1,Night,Standard,High_Speed,0
CHIP-02386,A,L2,Night,Premium,High_Speed,0
CHIP-02387,B,L2,Day,Advanced,High_Speed,0
CHIP-02388,C,L2,Night,Premium,Normal,1
CHIP-02389,B,L3,Night,Advanced,Normal,0
CHIP-02390,C,L3,Night,Advanced,Normal,0
CHIP-02391,C,L2,Night,Advanced,Normal,1
CHIP-02392,C,L3,Day,Advanced,Normal,1
CHIP-02393,A,L1,Night,Advanced,Normal,0
CHIP-02394,C,L3,Day,Premium,Normal,0
CHIP-02395,A,L3,Day,Advanced,Normal,0
CHIP-02396,C,L3,Day,Advanced,Normal,0
CHIP-02397,A,L2,Day,Advanced,Normal,0
CHIP-02398,A,L1,Day,Advanced,Normal,1
CHIP-02399,A,L1,Day,Standard,Normal,0
CHIP-02400,C,L2,Day,Advanced,Normal,0
CHIP-02401,C,L1,Night,Standard,Normal,0
CHIP-02402,B,L2,Day,Advanced,Normal,0
CHIP-02403,C,L2,Day,Premium,Normal,0
CHIP-02404,A,L2,Night,Standard,High_Speed,0
CHIP-02405,C,L3,Day,Premium,Normal,0
CHIP-02406,B,L1,Night,Standard,Normal,0
CHIP-02407,C,L3,Day,Standard,High_Speed,0
CHIP-02408,C,L2,Night,Premium,High_Speed,0
CHIP-02409,B,L1,Day,Advanced,Normal,0
CHIP-02410,A,L1,Night,Advanced,High_Speed,0
CHIP-02411,B,L1,Night,Advanced,Normal,0
CHIP-02412,C,L2,Day,Premium,Normal,0
CHIP-02413,B,L1,Night,Standard,High_Speed,0
CHIP-02414,C,L1,Day,Premium,Normal,0
CHIP-02415,C,L2,Night,Advanced,Normal,0
CHIP-02416,A,L2,Day,Advanced,Normal,0
CHIP-02417,B,L3,Day,Advanced,Normal,0
CHIP-02418,B,L1,Night,Standard,Normal,0
CHIP-02419,A,L1,Day,Standard,High_Speed,0
CHIP-02420,C,L1,Night,Premium,Normal,1
CHIP-02421,A,L1,Night,Standard,High_Speed,0
CHIP-02422,C,L2,Night,Premium,Normal,0
CHIP-02423,B,L2,Day,Premium,Normal,0
CHIP-02424,C,L3,Night,Standard,High_Speed,0
CHIP-02425,B,L3,Night,Advanced,Normal,0
CHIP-02426,B,L3,Night,Premium,High_Speed,0
CHIP-02427,A,L3,Day,Standard,Normal,0
CHIP-02428,C,L1,Day,Advanced,High_Speed,0
CHIP-02429,B,L1,Day,Advanced,Normal,0
CHIP-02430,B,L2,Night,Advanced,Normal,0
CHIP-02431,C,L2,Day,Premium,Normal,0
CHIP-02432,B,L2,Day,Advanced,High_Speed,0
CHIP-02433,A,L2,Day,Advanced,Normal,0
CHIP-02434,A,L3,Day,Standard,High_Speed,0
CHIP-02435,B,L2,Night,Standard,Normal,0
CHIP-02436,A,L3,Night,Advanced,High_Speed,0
CHIP-02437,A,L3,Night,Standard,High_Speed,0
CHIP-02438,A,L2,Day,Premium,High_Speed,0
CHIP-02439,B,L1,Day,Standard,Normal,0
CHIP-02440,B,L2,Day,Standard,High_Speed,0
CHIP-02441,B,L2,Night,Advanced,Normal,0
CHIP-02442,B,L3,Night,Standard,Normal,1
CHIP-02443,B,L3,Day,Advanced,Normal,0
CHIP-02444,B,L1,Day,Premium,High_Speed,0
CHIP-02445,C,L1,Night,Premium,Normal,0
CHIP-02446,B,L3,Day,Standard,High_Speed,0
CHIP-02447,C,L2,Day,Advanced,Normal,0
CHIP-02448,B,L3,Day,Advanced,Normal,0
CHIP-02449,B,L2,Day,Advanced,Normal,0
CHIP-02450,C,L1,Day,Standard,Normal,0
CHIP-02451,A,L1,Night,Standard,High_Speed,0
CHIP-02452,C,L1,Night,Premium,High_Speed,0
CHIP-02453,B,L2,Day,Standard,Normal,0
CHIP-02454,A,L1,Day,Advanced,Normal,0
CHIP-02455,B,L2,Day,Standard,High_Speed,0
CHIP-02456,C,L3,Day,Premium,Normal,0
CHIP-02457,A,L1,Day,Standard,Normal,0
CHIP-02458,A,L3,Day,Standard,High_Speed,0
CHIP-02459,C,L1,Night,Premium,Normal,0
CHIP-02460,A,L2,Day,Standard,Normal,0
CHIP-02461,A,L1,Day,Advanced,Normal,0
CHIP-02462,A,L3,Night,Advanced,Normal,0
CHIP-02463,B,L1,Day,Standard,Normal,0
CHIP-02464,B,L2,Day,Advanced,Normal,0
CHIP-02465,B,L3,Day,Premium,High_Speed,0
CHIP-02466,C,L1,Day,Advanced,High_Speed,0
CHIP-02467,A,L2,Day,Standard,High_Speed,0
CHIP-02468,A,L2,Night,Advanced,High_Speed,1
CHIP-02469,A,L1,Day,Standard,Normal,0
CHIP-02470,B,L1,Day,Advanced,Normal,0
CHIP-02471,A,L3,Night,Standard,Normal,0
CHIP-02472,B,L3,Day,Advanced,Normal,0
CHIP-02473,C,L1,Day,Advanced,Normal,0
CHIP-02474,A,L3,Day,Standard,Normal,0
CHIP-02475,C,L3,Day,Premium,Normal,0
CHIP-02476,C,L2,Day,Advanced,Normal,0
CHIP-02477,B,L3,Day,Standard,Normal,0
CHIP-02478,C,L1,Day,Premium,High_Speed,0
CHIP-02479,C,L2,Day,Advanced,Normal,0
CHIP-02480,A,L3,Night,Standard,Normal,0
CHIP-02481,B,L3,Day,Advanced,Normal,0
CHIP-02482,A,L1,Day,Premium,High_Speed,0
CHIP-02483,B,L2,Day,Standard,Normal,0
CHIP-02484,C,L1,Day,Premium,Normal,0
CHIP-02485,B,L1,Day,Advanced,Normal,1
CHIP-02486,B,L1,Day,Standard,High_Speed,0
CHIP-02487,B,L1,Day,Advanced,Normal,1
CHIP-02488,C,L2,Night,Advanced,Normal,1
CHIP-02489,A,L1,Night,Advanced,High_Speed,0
CHIP-02490,A,L2,Day,Advanced,Normal,0
CHIP-02491,A,L3,Night,Standard,Normal,0
CHIP-02492,C,L2,Day,Standard,Normal,0
CHIP-02493,B,L1,Night,Advanced,Normal,0
CHIP-02494,A,L3,Day,Standard,High_Speed,0
CHIP-02495,B,L1,Night,Premium,Normal,0
CHIP-02496,B,L2,Day,Premium,High_Speed,0
CHIP-02497,A,L1,Night,Advanced,High_Speed,0
CHIP-02498,C,L3,Day,Advanced,Normal,0
CHIP-02499,C,L2,Day,Standard,Normal,0
CHIP-02500,A,L3,Day,Advanced,Normal,0
CHIP-02501,C,L3,Day,Standard,High_Speed,0
CHIP-02502,A,L3,Day,Standard,Normal,0
CHIP-02503,A,L3,Day,Standard,High_Speed,0
CHIP-02504,B,L2,Day,Premium,Normal,1
CHIP-02505,A,L3,Day,Advanced,Normal,0
CHIP-02506,B,L1,Day,Standard,High_Speed,0
CHIP-02507,A,L3,Day,Premium,Normal,0
CHIP-02508,A,L1,Day,Advanced,Normal,0
CHIP-02509,C,L2,Day,Premium,High_Speed,0
CHIP-02510,A,L1,Night,Standard,Normal,0
CHIP-02511,B,L3,Day,Standard,Normal,0
CHIP-02512,A,L1,Night,Standard,Normal,0
CHIP-02513,C,L2,Day,Premium,High_Speed,0
CHIP-02514,A,L2,Day,Advanced,High_Speed,0
CHIP-02515,A,L2,Day,Standard,High_Speed,0
CHIP-02516,C,L1,Day,Advanced,Normal,0
CHIP-02517,A,L2,Night,Standard,High_Speed,0
CHIP-02518,C,L3,Day,Premium,Normal,0
CHIP-02519,B,L3,Day,Standard,Normal,0
CHIP-02520,C,L3,Night,Premium,High_Speed,0
CHIP-02521,A,L1,Night,Premium,Normal,0
CHIP-02522,C,L1,Day,Premium,Normal,0
CHIP-02523,A,L2,Day,Standard,Normal,0
CHIP-02524,A,L2,Night,Advanced,High_Speed,0
CHIP-02525,C,L3,Day,Premium,Normal,0
CHIP-02526,A,L3,Day,Advanced,Normal,1
CHIP-02527,A,L1,Night,Standard,High_Speed,0
CHIP-02528,B,L3,Night,Standard,Normal,0
CHIP-02529,A,L1,Night,Standard,High_Speed,0
CHIP-02530,A,L3,Day,Standard,Normal,0
CHIP-02531,B,L2,Night,Advanced,Normal,0
CHIP-02532,B,L3,Day,Standard,Normal,0
CHIP-02533,B,L1,Night,Advanced,Normal,0
CHIP-02534,C,L2,Night,Premium,High_Speed,1
CHIP-02535,A,L1,Day,Standard,Normal,0
CHIP-02536,B,L2,Day,Standard,Normal,0
CHIP-02537,A,L3,Night,Standard,Normal,0
CHIP-02538,A,L3,Day,Standard,High_Speed,0
CHIP-02539,A,L2,Night,Premium,Normal,0
CHIP-02540,B,L1,Night,Standard,Normal,0
CHIP-02541,A,L3,Night,Standard,High_Speed,0
CHIP-02542,C,L2,Day,Standard,Normal,0
CHIP-02543,A,L2,Night,Advanced,High_Speed,0
CHIP-02544,A,L1,Night,Advanced,Normal,0
CHIP-02545,A,L3,Day,Premium,Normal,0
CHIP-02546,B,L2,Day,Standard,Normal,0
CHIP-02547,B,L2,Night,Standard,High_Speed,0
CHIP-02548,B,L1,Day,Advanced,High_Speed,0
CHIP-02549,C,L2,Day,Advanced,Normal,0
CHIP-02550,A,L1,Day,Standard,High_Speed,0
CHIP-02551,A,L3,Day,Premium,High_Speed,1
CHIP-02552,C,L3,Day,Premium,Normal,0
CHIP-02553,C,L3,Day,Advanced,Normal,0
CHIP-02554,A,L1,Day,Premium,Normal,0
CHIP-02555,A,L2,Night,Standard,Normal,0
CHIP-02556,B,L2,Day,Standard,High_Speed,0
CHIP-02557,A,L3,Day,Standard,Normal,0
CHIP-02558,B,L2,Day,Standard,High_Speed,0
CHIP-02559,A,L1,Day,Standard,High_Speed,0
CHIP-02560,C,L2,Day,Premium,High_Speed,0
CHIP-02561,B,L2,Night,Premium,High_Speed,0
CHIP-02562,C,L3,Night,Premium,High_Speed,0
CHIP-02563,A,L1,Day,Premium,Normal,0
CHIP-02564,B,L2,Day,Advanced,High_Speed,0
CHIP-02565,C,L2,Night,Advanced,High_Speed,0
CHIP-02566,A,L1,Night,Standard,Normal,0
CHIP-02567,B,L3,Night,Advanced,Normal,0
CHIP-02568,A,L3,Night,Standard,High_Speed,0
CHIP-02569,B,L3,Day,Standard,Normal,0
CHIP-02570,C,L2,Night,Premium,Normal,0
CHIP-02571,B,L3,Day,Standard,Normal,0
CHIP-02572,C,L3,Day,Premium,Normal,0
CHIP-02573,A,L2,Night,Standard,Normal,0
CHIP-02574,C,L1,Day,Advanced,Normal,0
CHIP-02575,B,L1,Day,Advanced,High_Speed,0
CHIP-02576,A,L1,Day,Standard,Normal,0
CHIP-02577,C,L3,Day,Standard,Normal,0
CHIP-02578,A,L3,Day,Advanced,Normal,0
CHIP-02579,A,L2,Day,Advanced,Normal,0
CHIP-02580,C,L1,Day,Advanced,Normal,0
CHIP-02581,A,L2,Day,Standard,High_Speed,0
CHIP-02582,A,L1,Night,Standard,Normal,0
CHIP-02583,A,L3,Day,Standard,Normal,0
CHIP-02584,C,L2,Night,Premium,Normal,0
CHIP-02585,A,L2,Day,Standard,High_Speed,0
CHIP-02586,B,L1,Night,Advanced,High_Speed,1
CHIP-02587,A,L1,Night,Advanced,High_Speed,0
CHIP-02588,A,L2,Night,Advanced,Normal,0
